,index,REGIÃO,ESTADO,VALOR REVENDA (R$/L),DATA,ANO
11513,23572,NORDESTE,MARANHAO,2.667,2012-08-08,2012
11514,23573,NORDESTE,PARAIBA,2.553,2012-08-08,2012
11515,23587,SUDESTE,RIO DE JANEIRO,2.844,2012-08-08,2012
11516,23574,NORDESTE,PERNAMBUCO,2.758,2012-08-08,2012
11517,23576,NORDESTE,RIO GRANDE DO NORTE,2.668,2012-08-08,2012
11518,23577,NORDESTE,SERGIPE,2.767,2012-08-08,2012
11519,23578,NORTE,ACRE,3.128,2012-08-08,2012
11520,23579,NORTE,AMAPA,2.703,2012-08-08,2012
11521,23580,NORTE,AMAZONAS,2.885,2012-08-08,2012
11522,23581,NORTE,PARA,2.839,2012-08-08,2012
11523,23582,NORTE,RONDONIA,2.942,2012-08-08,2012
11524,23583,NORTE,RORAIMA,2.871,2012-08-08,2012
11525,23584,NORTE,TOCANTINS,2.9,2012-08-08,2012
11526,23585,SUDESTE,ESPIRITO SANTO,2.892,2012-08-08,2012
11527,23575,NORDESTE,PIAUI,2.56,2012-08-08,2012
11528,23592,CENTRO OESTE,DISTRITO FEDERAL,2.828,2012-08-15,2012
11529,23593,CENTRO OESTE,GOIAS,2.735,2012-08-15,2012
11530,23595,CENTRO OESTE,MATO GROSSO DO SUL,2.835,2012-08-15,2012
11531,23596,NORDESTE,ALAGOAS,2.768,2012-08-15,2012
11532,23597,NORDESTE,BAHIA,2.651,2012-08-15,2012
11533,23598,NORDESTE,CEARA,2.719,2012-08-15,2012
11534,23599,NORDESTE,MARANHAO,2.662,2012-08-15,2012
11535,23600,NORDESTE,PARAIBA,2.551,2012-08-15,2012
11536,23601,NORDESTE,PERNAMBUCO,2.746,2012-08-15,2012
11537,23602,NORDESTE,PIAUI,2.562,2012-08-15,2012
11538,23603,NORDESTE,RIO GRANDE DO NORTE,2.662,2012-08-15,2012
11539,23604,NORDESTE,SERGIPE,2.772,2012-08-15,2012
11540,23605,NORTE,ACRE,3.129,2012-08-15,2012
11541,23606,NORTE,AMAPA,2.689,2012-08-15,2012
11542,23594,CENTRO OESTE,MATO GROSSO,2.984,2012-08-15,2012
11543,23607,NORTE,AMAZONAS,2.892,2012-08-15,2012
11544,23608,NORTE,PARA,2.836,2012-08-15,2012
11545,23610,NORTE,RORAIMA,2.875,2012-08-15,2012
11546,23609,NORTE,RONDONIA,2.936,2012-08-15,2012
11547,23618,SUL,SANTA CATARINA,2.716,2012-08-15,2012
11548,23611,NORTE,TOCANTINS,2.91,2012-08-15,2012
11549,23612,SUDESTE,ESPIRITO SANTO,2.893,2012-08-15,2012
11550,23613,SUDESTE,MINAS GERAIS,2.805,2012-08-15,2012
11551,23614,SUDESTE,RIO DE JANEIRO,2.857,2012-08-15,2012
11552,23615,SUDESTE,SAO PAULO,2.626,2012-08-15,2012
11553,23616,SUL,PARANA,2.642,2012-08-15,2012
11554,23617,SUL,RIO GRANDE DO SUL,2.75,2012-08-15,2012
11555,23632,NORTE,ACRE,3.128,2012-08-22,2012
11556,23626,NORDESTE,MARANHAO,2.66,2012-08-22,2012
11557,23619,CENTRO OESTE,DISTRITO FEDERAL,2.83,2012-08-22,2012
11558,23620,CENTRO OESTE,GOIAS,2.734,2012-08-22,2012
11559,23621,CENTRO OESTE,MATO GROSSO,2.973,2012-08-22,2012
11560,23622,CENTRO OESTE,MATO GROSSO DO SUL,2.846,2012-08-22,2012
11561,23623,NORDESTE,ALAGOAS,2.746,2012-08-22,2012
11562,23624,NORDESTE,BAHIA,2.645,2012-08-22,2012
11563,23645,SUL,SANTA CATARINA,2.722,2012-08-22,2012
11564,23633,NORTE,AMAPA,2.692,2012-08-22,2012
11565,23643,SUL,PARANA,2.635,2012-08-22,2012
11566,23642,SUDESTE,SAO PAULO,2.62,2012-08-22,2012
11567,23641,SUDESTE,RIO DE JANEIRO,2.848,2012-08-22,2012
11568,23640,SUDESTE,MINAS GERAIS,2.805,2012-08-22,2012
11569,23638,NORTE,TOCANTINS,2.91,2012-08-22,2012
11570,23637,NORTE,RORAIMA,2.868,2012-08-22,2012
11571,23636,NORTE,RONDONIA,2.947,2012-08-22,2012
11572,23635,NORTE,PARA,2.841,2012-08-22,2012
11573,23634,NORTE,AMAZONAS,2.887,2012-08-22,2012
11574,23627,NORDESTE,PARAIBA,2.542,2012-08-22,2012
11575,23628,NORDESTE,PERNAMBUCO,2.736,2012-08-22,2012
11576,23629,NORDESTE,PIAUI,2.559,2012-08-22,2012
11577,23630,NORDESTE,RIO GRANDE DO NORTE,2.667,2012-08-22,2012
11578,23631,NORDESTE,SERGIPE,2.772,2012-08-22,2012
11579,23639,SUDESTE,ESPIRITO SANTO,2.892,2012-08-22,2012
11580,23644,SUL,RIO GRANDE DO SUL,2.749,2012-08-22,2012
11581,23625,NORDESTE,CEARA,2.718,2012-08-22,2012
11582,23646,CENTRO OESTE,DISTRITO FEDERAL,2.829,2012-08-29,2012
11583,23655,NORDESTE,PERNAMBUCO,2.747,2012-08-29,2012
11584,23648,CENTRO OESTE,MATO GROSSO,2.98,2012-08-29,2012
11585,23649,CENTRO OESTE,MATO GROSSO DO SUL,2.83,2012-08-29,2012
11586,23650,NORDESTE,ALAGOAS,2.76,2012-08-29,2012
11587,23651,NORDESTE,BAHIA,2.657,2012-08-29,2012
11588,23652,NORDESTE,CEARA,2.727,2012-08-29,2012
11589,23653,NORDESTE,MARANHAO,2.659,2012-08-29,2012
11590,23654,NORDESTE,PARAIBA,2.539,2012-08-29,2012
11591,23656,NORDESTE,PIAUI,2.557,2012-08-29,2012
11592,23647,CENTRO OESTE,GOIAS,2.726,2012-08-29,2012
11593,23670,SUL,PARANA,2.638,2012-08-29,2012
11594,23657,NORDESTE,RIO GRANDE DO NORTE,2.677,2012-08-29,2012
11595,23659,NORTE,ACRE,3.128,2012-08-29,2012
11596,23672,SUL,SANTA CATARINA,2.719,2012-08-29,2012
11597,23671,SUL,RIO GRANDE DO SUL,2.744,2012-08-29,2012
11598,23660,NORTE,AMAPA,2.692,2012-08-29,2012
11599,23662,NORTE,PARA,2.835,2012-08-29,2012
11600,23663,NORTE,RONDONIA,2.949,2012-08-29,2012
11601,23664,NORTE,RORAIMA,2.871,2012-08-29,2012
11602,23665,NORTE,TOCANTINS,2.91,2012-08-29,2012
11603,23666,SUDESTE,ESPIRITO SANTO,2.889,2012-08-29,2012
11604,23667,SUDESTE,MINAS GERAIS,2.794,2012-08-29,2012
11605,23668,SUDESTE,RIO DE JANEIRO,2.846,2012-08-29,2012
11606,23658,NORDESTE,SERGIPE,2.771,2012-08-29,2012
11607,23661,NORTE,AMAZONAS,2.89,2012-08-29,2012
11608,23669,SUDESTE,SAO PAULO,2.619,2012-08-29,2012
11609,23695,SUDESTE,RIO DE JANEIRO,2.845,2012-09-05,2012
11610,23696,SUDESTE,SAO PAULO,2.625,2012-09-05,2012
11611,23697,SUL,PARANA,2.636,2012-09-05,2012
11612,23698,SUL,RIO GRANDE DO SUL,2.742,2012-09-05,2012
11613,23699,SUL,SANTA CATARINA,2.698,2012-09-05,2012
11614,23694,SUDESTE,MINAS GERAIS,2.798,2012-09-05,2012
11615,23693,SUDESTE,ESPIRITO SANTO,2.888,2012-09-05,2012
11616,23691,NORTE,RORAIMA,2.871,2012-09-05,2012
11617,23673,CENTRO OESTE,DISTRITO FEDERAL,2.83,2012-09-05,2012
11618,23674,CENTRO OESTE,GOIAS,2.73,2012-09-05,2012
11619,23675,CENTRO OESTE,MATO GROSSO,2.975,2012-09-05,2012
11620,23676,CENTRO OESTE,MATO GROSSO DO SUL,2.841,2012-09-05,2012
11621,23677,NORDESTE,ALAGOAS,2.773,2012-09-05,2012
11622,23678,NORDESTE,BAHIA,2.645,2012-09-05,2012
11623,23679,NORDESTE,CEARA,2.719,2012-09-05,2012
11624,23692,NORTE,TOCANTINS,2.897,2012-09-05,2012
11625,23680,NORDESTE,MARANHAO,2.658,2012-09-05,2012
11626,23682,NORDESTE,PERNAMBUCO,2.748,2012-09-05,2012
11627,23683,NORDESTE,PIAUI,2.557,2012-09-05,2012
11628,23684,NORDESTE,RIO GRANDE DO NORTE,2.687,2012-09-05,2012
11629,23685,NORDESTE,SERGIPE,2.764,2012-09-05,2012
11630,23686,NORTE,ACRE,3.125,2012-09-05,2012
11631,23687,NORTE,AMAPA,2.69,2012-09-05,2012
11632,23688,NORTE,AMAZONAS,2.892,2012-09-05,2012
11633,23689,NORTE,PARA,2.837,2012-09-05,2012
11634,23690,NORTE,RONDONIA,2.946,2012-09-05,2012
11635,23681,NORDESTE,PARAIBA,2.569,2012-09-05,2012
11636,23710,NORDESTE,PIAUI,2.557,2012-09-12,2012
11637,23711,NORDESTE,RIO GRANDE DO NORTE,2.685,2012-09-12,2012
11638,23712,NORDESTE,SERGIPE,2.763,2012-09-12,2012
11639,23724,SUL,PARANA,2.634,2012-09-12,2012
11640,23702,CENTRO OESTE,MATO GROSSO,2.969,2012-09-12,2012
11641,23701,CENTRO OESTE,GOIAS,2.735,2012-09-12,2012
11642,23709,NORDESTE,PERNAMBUCO,2.74,2012-09-12,2012
11643,23713,NORTE,ACRE,3.128,2012-09-12,2012
11644,23708,NORDESTE,PARAIBA,2.562,2012-09-12,2012
11645,23707,NORDESTE,MARANHAO,2.647,2012-09-12,2012
11646,23706,NORDESTE,CEARA,2.724,2012-09-12,2012
11647,23723,SUDESTE,SAO PAULO,2.618,2012-09-12,2012
11648,23722,SUDESTE,RIO DE JANEIRO,2.854,2012-09-12,2012
11649,23700,CENTRO OESTE,DISTRITO FEDERAL,2.828,2012-09-12,2012
11650,23721,SUDESTE,MINAS GERAIS,2.788,2012-09-12,2012
11651,23720,SUDESTE,ESPIRITO SANTO,2.862,2012-09-12,2012
11652,23719,NORTE,TOCANTINS,2.909,2012-09-12,2012
11653,23718,NORTE,RORAIMA,2.877,2012-09-12,2012
11654,23717,NORTE,RONDONIA,2.948,2012-09-12,2012
11655,23716,NORTE,PARA,2.837,2012-09-12,2012
11656,23726,SUL,SANTA CATARINA,2.711,2012-09-12,2012
11657,23714,NORTE,AMAPA,2.696,2012-09-12,2012
11658,23703,CENTRO OESTE,MATO GROSSO DO SUL,2.846,2012-09-12,2012
11659,23704,NORDESTE,ALAGOAS,2.746,2012-09-12,2012
11660,23705,NORDESTE,BAHIA,2.624,2012-09-12,2012
11661,23725,SUL,RIO GRANDE DO SUL,2.747,2012-09-12,2012
11662,23715,NORTE,AMAZONAS,2.886,2012-09-12,2012
11663,23739,NORDESTE,SERGIPE,2.768,2012-09-19,2012
11664,23728,CENTRO OESTE,GOIAS,2.732,2012-09-19,2012
11665,23727,CENTRO OESTE,DISTRITO FEDERAL,2.83,2012-09-19,2012
11666,23746,NORTE,TOCANTINS,2.905,2012-09-19,2012
11667,23745,NORTE,RORAIMA,2.876,2012-09-19,2012
11668,23744,NORTE,RONDONIA,2.937,2012-09-19,2012
11669,23743,NORTE,PARA,2.843,2012-09-19,2012
11670,23742,NORTE,AMAZONAS,2.894,2012-09-19,2012
11671,23741,NORTE,AMAPA,2.691,2012-09-19,2012
11672,23740,NORTE,ACRE,3.128,2012-09-19,2012
11673,23738,NORDESTE,RIO GRANDE DO NORTE,2.696,2012-09-19,2012
11674,23736,NORDESTE,PERNAMBUCO,2.741,2012-09-19,2012
11675,23735,NORDESTE,PARAIBA,2.582,2012-09-19,2012
11676,23734,NORDESTE,MARANHAO,2.645,2012-09-19,2012
11677,23733,NORDESTE,CEARA,2.723,2012-09-19,2012
11678,23732,NORDESTE,BAHIA,2.656,2012-09-19,2012
11679,23731,NORDESTE,ALAGOAS,2.74,2012-09-19,2012
11680,23730,CENTRO OESTE,MATO GROSSO DO SUL,2.831,2012-09-19,2012
11681,23737,NORDESTE,PIAUI,2.554,2012-09-19,2012
11682,23747,SUDESTE,ESPIRITO SANTO,2.847,2012-09-19,2012
11683,23748,SUDESTE,MINAS GERAIS,2.792,2012-09-19,2012
11684,23749,SUDESTE,RIO DE JANEIRO,2.857,2012-09-19,2012
11685,23753,SUL,SANTA CATARINA,2.698,2012-09-19,2012
11686,23752,SUL,RIO GRANDE DO SUL,2.747,2012-09-19,2012
11687,23751,SUL,PARANA,2.638,2012-09-19,2012
11688,23750,SUDESTE,SAO PAULO,2.633,2012-09-19,2012
11689,23729,CENTRO OESTE,MATO GROSSO,2.975,2012-09-19,2012
11690,23779,SUL,RIO GRANDE DO SUL,2.745,2012-09-26,2012
11691,23780,SUL,SANTA CATARINA,2.712,2012-09-26,2012
11692,23758,NORDESTE,ALAGOAS,2.767,2012-09-26,2012
11693,23757,CENTRO OESTE,MATO GROSSO DO SUL,2.837,2012-09-26,2012
11694,23756,CENTRO OESTE,MATO GROSSO,2.979,2012-09-26,2012
11695,23755,CENTRO OESTE,GOIAS,2.746,2012-09-26,2012
11696,23778,SUL,PARANA,2.634,2012-09-26,2012
11697,23754,CENTRO OESTE,DISTRITO FEDERAL,2.825,2012-09-26,2012
11698,23760,NORDESTE,CEARA,2.725,2012-09-26,2012
11699,23777,SUDESTE,SAO PAULO,2.635,2012-09-26,2012
11700,23775,SUDESTE,MINAS GERAIS,2.79,2012-09-26,2012
11701,23761,NORDESTE,MARANHAO,2.633,2012-09-26,2012
11702,23762,NORDESTE,PARAIBA,2.618,2012-09-26,2012
11703,23763,NORDESTE,PERNAMBUCO,2.735,2012-09-26,2012
11704,23764,NORDESTE,PIAUI,2.559,2012-09-26,2012
11705,23765,NORDESTE,RIO GRANDE DO NORTE,2.689,2012-09-26,2012
11706,23766,NORDESTE,SERGIPE,2.768,2012-09-26,2012
11707,23776,SUDESTE,RIO DE JANEIRO,2.851,2012-09-26,2012
11708,23767,NORTE,ACRE,3.128,2012-09-26,2012
11709,23769,NORTE,AMAZONAS,2.893,2012-09-26,2012
11710,23770,NORTE,PARA,2.839,2012-09-26,2012
11711,23771,NORTE,RONDONIA,2.932,2012-09-26,2012
11712,23772,NORTE,RORAIMA,2.876,2012-09-26,2012
11713,23773,NORTE,TOCANTINS,2.904,2012-09-26,2012
11714,23774,SUDESTE,ESPIRITO SANTO,2.831,2012-09-26,2012
11715,23768,NORTE,AMAPA,2.694,2012-09-26,2012
11716,23759,NORDESTE,BAHIA,2.629,2012-09-26,2012
11717,23807,SUL,SANTA CATARINA,2.69,2012-10-03,2012
11718,23806,SUL,RIO GRANDE DO SUL,2.745,2012-10-03,2012
11719,23805,SUL,PARANA,2.632,2012-10-03,2012
11720,23803,SUDESTE,RIO DE JANEIRO,2.846,2012-10-03,2012
11721,23781,CENTRO OESTE,DISTRITO FEDERAL,2.83,2012-10-03,2012
11722,23782,CENTRO OESTE,GOIAS,2.737,2012-10-03,2012
11723,23783,CENTRO OESTE,MATO GROSSO,2.964,2012-10-03,2012
11724,23784,CENTRO OESTE,MATO GROSSO DO SUL,2.848,2012-10-03,2012
11725,23785,NORDESTE,ALAGOAS,2.753,2012-10-03,2012
11726,23786,NORDESTE,BAHIA,2.645,2012-10-03,2012
11727,23787,NORDESTE,CEARA,2.72,2012-10-03,2012
11728,23788,NORDESTE,MARANHAO,2.648,2012-10-03,2012
11729,23789,NORDESTE,PARAIBA,2.622,2012-10-03,2012
11730,23790,NORDESTE,PERNAMBUCO,2.739,2012-10-03,2012
11731,23804,SUDESTE,SAO PAULO,2.622,2012-10-03,2012
11732,23791,NORDESTE,PIAUI,2.56,2012-10-03,2012
11733,23793,NORDESTE,SERGIPE,2.77,2012-10-03,2012
11734,23794,NORTE,ACRE,3.119,2012-10-03,2012
11735,23795,NORTE,AMAPA,2.696,2012-10-03,2012
11736,23796,NORTE,AMAZONAS,2.889,2012-10-03,2012
11737,23797,NORTE,PARA,2.841,2012-10-03,2012
11738,23798,NORTE,RONDONIA,2.942,2012-10-03,2012
11739,23799,NORTE,RORAIMA,2.871,2012-10-03,2012
11740,23800,NORTE,TOCANTINS,2.901,2012-10-03,2012
11741,23801,SUDESTE,ESPIRITO SANTO,2.824,2012-10-03,2012
11742,23802,SUDESTE,MINAS GERAIS,2.783,2012-10-03,2012
11743,23792,NORDESTE,RIO GRANDE DO NORTE,2.692,2012-10-03,2012
11744,23821,NORTE,ACRE,3.133,2012-10-10,2012
11745,23822,NORTE,AMAPA,2.701,2012-10-10,2012
11746,23823,NORTE,AMAZONAS,2.895,2012-10-10,2012
11747,23824,NORTE,PARA,2.847,2012-10-10,2012
11748,23825,NORTE,RONDONIA,2.943,2012-10-10,2012
11749,23826,NORTE,RORAIMA,2.874,2012-10-10,2012
11750,23827,NORTE,TOCANTINS,2.901,2012-10-10,2012
11751,23828,SUDESTE,ESPIRITO SANTO,2.826,2012-10-10,2012
11752,23829,SUDESTE,MINAS GERAIS,2.811,2012-10-10,2012
11753,23830,SUDESTE,RIO DE JANEIRO,2.857,2012-10-10,2012
11754,23831,SUDESTE,SAO PAULO,2.624,2012-10-10,2012
11755,23832,SUL,PARANA,2.629,2012-10-10,2012
11756,23833,SUL,RIO GRANDE DO SUL,2.747,2012-10-10,2012
11757,23834,SUL,SANTA CATARINA,2.714,2012-10-10,2012
11758,23820,NORDESTE,SERGIPE,2.768,2012-10-10,2012
11759,23819,NORDESTE,RIO GRANDE DO NORTE,2.686,2012-10-10,2012
11760,23818,NORDESTE,PIAUI,2.577,2012-10-10,2012
11761,23817,NORDESTE,PERNAMBUCO,2.741,2012-10-10,2012
11762,23809,CENTRO OESTE,GOIAS,2.743,2012-10-10,2012
11763,23810,CENTRO OESTE,MATO GROSSO,2.971,2012-10-10,2012
11764,23811,CENTRO OESTE,MATO GROSSO DO SUL,2.833,2012-10-10,2012
11765,23812,NORDESTE,ALAGOAS,2.739,2012-10-10,2012
11766,23813,NORDESTE,BAHIA,2.765,2012-10-10,2012
11767,23814,NORDESTE,CEARA,2.722,2012-10-10,2012
11768,23815,NORDESTE,MARANHAO,2.636,2012-10-10,2012
11769,23816,NORDESTE,PARAIBA,2.63,2012-10-10,2012
11770,23808,CENTRO OESTE,DISTRITO FEDERAL,2.823,2012-10-10,2012
11771,23861,SUL,SANTA CATARINA,2.694,2012-10-17,2012
11772,23860,SUL,RIO GRANDE DO SUL,2.755,2012-10-17,2012
11773,23859,SUL,PARANA,2.624,2012-10-17,2012
11774,23858,SUDESTE,SAO PAULO,2.634,2012-10-17,2012
11775,23857,SUDESTE,RIO DE JANEIRO,2.853,2012-10-17,2012
11776,23856,SUDESTE,MINAS GERAIS,2.799,2012-10-17,2012
11777,23855,SUDESTE,ESPIRITO SANTO,2.825,2012-10-17,2012
11778,23854,NORTE,TOCANTINS,2.899,2012-10-17,2012
11779,23853,NORTE,RORAIMA,2.876,2012-10-17,2012
11780,23852,NORTE,RONDONIA,2.947,2012-10-17,2012
11781,23851,NORTE,PARA,2.843,2012-10-17,2012
11782,23850,NORTE,AMAZONAS,2.886,2012-10-17,2012
11783,23849,NORTE,AMAPA,2.702,2012-10-17,2012
11784,23848,NORTE,ACRE,3.119,2012-10-17,2012
11785,23847,NORDESTE,SERGIPE,2.766,2012-10-17,2012
11786,23835,CENTRO OESTE,DISTRITO FEDERAL,2.829,2012-10-17,2012
11787,23836,CENTRO OESTE,GOIAS,2.743,2012-10-17,2012
11788,23837,CENTRO OESTE,MATO GROSSO,2.962,2012-10-17,2012
11789,23838,CENTRO OESTE,MATO GROSSO DO SUL,2.837,2012-10-17,2012
11790,23839,NORDESTE,ALAGOAS,2.762,2012-10-17,2012
11791,23840,NORDESTE,BAHIA,2.817,2012-10-17,2012
11792,23841,NORDESTE,CEARA,2.724,2012-10-17,2012
11793,23842,NORDESTE,MARANHAO,2.634,2012-10-17,2012
11794,23843,NORDESTE,PARAIBA,2.65,2012-10-17,2012
11795,23844,NORDESTE,PERNAMBUCO,2.745,2012-10-17,2012
11796,23845,NORDESTE,PIAUI,2.608,2012-10-17,2012
11797,23846,NORDESTE,RIO GRANDE DO NORTE,2.696,2012-10-17,2012
11798,23888,SUL,SANTA CATARINA,2.678,2012-10-24,2012
11799,23887,SUL,RIO GRANDE DO SUL,2.771,2012-10-24,2012
11800,23886,SUL,PARANA,2.612,2012-10-24,2012
11801,23885,SUDESTE,SAO PAULO,2.624,2012-10-24,2012
11802,23884,SUDESTE,RIO DE JANEIRO,2.855,2012-10-24,2012
11803,23882,SUDESTE,ESPIRITO SANTO,2.819,2012-10-24,2012
11804,23881,NORTE,TOCANTINS,2.902,2012-10-24,2012
11805,23880,NORTE,RORAIMA,2.875,2012-10-24,2012
11806,23879,NORTE,RONDONIA,2.946,2012-10-24,2012
11807,23878,NORTE,PARA,2.864,2012-10-24,2012
11808,23877,NORTE,AMAZONAS,2.894,2012-10-24,2012
11809,23876,NORTE,AMAPA,2.699,2012-10-24,2012
11810,23875,NORTE,ACRE,3.13,2012-10-24,2012
11811,23873,NORDESTE,RIO GRANDE DO NORTE,2.695,2012-10-24,2012
11812,23872,NORDESTE,PIAUI,2.613,2012-10-24,2012
11813,23871,NORDESTE,PERNAMBUCO,2.743,2012-10-24,2012
11814,23870,NORDESTE,PARAIBA,2.65,2012-10-24,2012
11815,23869,NORDESTE,MARANHAO,2.643,2012-10-24,2012
11816,23868,NORDESTE,CEARA,2.728,2012-10-24,2012
11817,23867,NORDESTE,BAHIA,2.791,2012-10-24,2012
11818,23866,NORDESTE,ALAGOAS,2.753,2012-10-24,2012
11819,23865,CENTRO OESTE,MATO GROSSO DO SUL,2.846,2012-10-24,2012
11820,23864,CENTRO OESTE,MATO GROSSO,2.971,2012-10-24,2012
11821,23863,CENTRO OESTE,GOIAS,2.734,2012-10-24,2012
11822,23862,CENTRO OESTE,DISTRITO FEDERAL,2.823,2012-10-24,2012
11823,23874,NORDESTE,SERGIPE,2.765,2012-10-24,2012
11824,23883,SUDESTE,MINAS GERAIS,2.819,2012-10-24,2012
11825,23898,NORDESTE,PERNAMBUCO,2.742,2012-10-31,2012
11826,23892,CENTRO OESTE,MATO GROSSO DO SUL,2.832,2012-10-31,2012
11827,23893,NORDESTE,ALAGOAS,2.755,2012-10-31,2012
11828,23894,NORDESTE,BAHIA,2.796,2012-10-31,2012
11829,23905,NORTE,PARA,2.865,2012-10-31,2012
11830,23906,NORTE,RONDONIA,2.941,2012-10-31,2012
11831,23907,NORTE,RORAIMA,2.876,2012-10-31,2012
11832,23908,NORTE,TOCANTINS,2.9,2012-10-31,2012
11833,23897,NORDESTE,PARAIBA,2.651,2012-10-31,2012
11834,23909,SUDESTE,ESPIRITO SANTO,2.81,2012-10-31,2012
11835,23911,SUDESTE,RIO DE JANEIRO,2.848,2012-10-31,2012
11836,23895,NORDESTE,CEARA,2.772,2012-10-31,2012
11837,23913,SUL,PARANA,2.655,2012-10-31,2012
11838,23914,SUL,RIO GRANDE DO SUL,2.777,2012-10-31,2012
11839,23915,SUL,SANTA CATARINA,2.71,2012-10-31,2012
11840,23896,NORDESTE,MARANHAO,2.652,2012-10-31,2012
11841,23904,NORTE,AMAZONAS,2.894,2012-10-31,2012
11842,23903,NORTE,AMAPA,2.697,2012-10-31,2012
11843,23902,NORTE,ACRE,3.123,2012-10-31,2012
11844,23901,NORDESTE,SERGIPE,2.766,2012-10-31,2012
11845,23900,NORDESTE,RIO GRANDE DO NORTE,2.692,2012-10-31,2012
11846,23899,NORDESTE,PIAUI,2.63,2012-10-31,2012
11847,23910,SUDESTE,MINAS GERAIS,2.805,2012-10-31,2012
11848,23912,SUDESTE,SAO PAULO,2.635,2012-10-31,2012
11849,23891,CENTRO OESTE,MATO GROSSO,2.933,2012-10-31,2012
11850,23890,CENTRO OESTE,GOIAS,2.732,2012-10-31,2012
11851,23889,CENTRO OESTE,DISTRITO FEDERAL,2.827,2012-10-31,2012
11852,23925,NORDESTE,PERNAMBUCO,2.746,2012-11-07,2012
11853,23924,NORDESTE,PARAIBA,2.652,2012-11-07,2012
11854,23923,NORDESTE,MARANHAO,2.655,2012-11-07,2012
11855,23922,NORDESTE,CEARA,2.788,2012-11-07,2012
11856,23921,NORDESTE,BAHIA,2.82,2012-11-07,2012
11857,23920,NORDESTE,ALAGOAS,2.769,2012-11-07,2012
11858,23919,CENTRO OESTE,MATO GROSSO DO SUL,2.836,2012-11-07,2012
11859,23918,CENTRO OESTE,MATO GROSSO,2.946,2012-11-07,2012
11860,23917,CENTRO OESTE,GOIAS,2.735,2012-11-07,2012
11861,23916,CENTRO OESTE,DISTRITO FEDERAL,2.822,2012-11-07,2012
11862,23935,NORTE,TOCANTINS,2.901,2012-11-07,2012
11863,23940,SUL,PARANA,2.763,2012-11-07,2012
11864,23939,SUDESTE,SAO PAULO,2.627,2012-11-07,2012
11865,23938,SUDESTE,RIO DE JANEIRO,2.859,2012-11-07,2012
11866,23937,SUDESTE,MINAS GERAIS,2.823,2012-11-07,2012
11867,23926,NORDESTE,PIAUI,2.657,2012-11-07,2012
11868,23927,NORDESTE,RIO GRANDE DO NORTE,2.691,2012-11-07,2012
11869,23928,NORDESTE,SERGIPE,2.764,2012-11-07,2012
11870,23929,NORTE,ACRE,3.129,2012-11-07,2012
11871,23930,NORTE,AMAPA,2.705,2012-11-07,2012
11872,23931,NORTE,AMAZONAS,2.885,2012-11-07,2012
11873,23932,NORTE,PARA,2.868,2012-11-07,2012
11874,23933,NORTE,RONDONIA,2.939,2012-11-07,2012
11875,23934,NORTE,RORAIMA,2.872,2012-11-07,2012
11876,23936,SUDESTE,ESPIRITO SANTO,2.784,2012-11-07,2012
11877,23941,SUL,RIO GRANDE DO SUL,2.778,2012-11-07,2012
11878,23942,SUL,SANTA CATARINA,2.688,2012-11-07,2012
11879,23967,SUL,PARANA,2.793,2012-11-14,2012
11880,23968,SUL,RIO GRANDE DO SUL,2.777,2012-11-14,2012
11881,23946,CENTRO OESTE,MATO GROSSO DO SUL,2.846,2012-11-14,2012
11882,23945,CENTRO OESTE,MATO GROSSO,2.93,2012-11-14,2012
11883,23944,CENTRO OESTE,GOIAS,2.731,2012-11-14,2012
11884,23943,CENTRO OESTE,DISTRITO FEDERAL,2.826,2012-11-14,2012
11885,23947,NORDESTE,ALAGOAS,2.767,2012-11-14,2012
11886,23969,SUL,SANTA CATARINA,2.702,2012-11-14,2012
11887,23948,NORDESTE,BAHIA,2.814,2012-11-14,2012
11888,23950,NORDESTE,MARANHAO,2.658,2012-11-14,2012
11889,23966,SUDESTE,SAO PAULO,2.622,2012-11-14,2012
11890,23965,SUDESTE,RIO DE JANEIRO,2.853,2012-11-14,2012
11891,23964,SUDESTE,MINAS GERAIS,2.809,2012-11-14,2012
11892,23963,SUDESTE,ESPIRITO SANTO,2.793,2012-11-14,2012
11893,23962,NORTE,TOCANTINS,2.902,2012-11-14,2012
11894,23961,NORTE,RORAIMA,2.873,2012-11-14,2012
11895,23960,NORTE,RONDONIA,2.944,2012-11-14,2012
11896,23959,NORTE,PARA,2.868,2012-11-14,2012
11897,23958,NORTE,AMAZONAS,2.894,2012-11-14,2012
11898,23957,NORTE,AMAPA,2.703,2012-11-14,2012
11899,23956,NORTE,ACRE,3.122,2012-11-14,2012
11900,23955,NORDESTE,SERGIPE,2.763,2012-11-14,2012
11901,23954,NORDESTE,RIO GRANDE DO NORTE,2.693,2012-11-14,2012
11902,23953,NORDESTE,PIAUI,2.642,2012-11-14,2012
11903,23952,NORDESTE,PERNAMBUCO,2.748,2012-11-14,2012
11904,23951,NORDESTE,PARAIBA,2.653,2012-11-14,2012
11905,23949,NORDESTE,CEARA,2.779,2012-11-14,2012
11906,23978,NORDESTE,PARAIBA,2.655,2012-11-21,2012
11907,23977,NORDESTE,MARANHAO,2.654,2012-11-21,2012
11908,23976,NORDESTE,CEARA,2.791,2012-11-21,2012
11909,23975,NORDESTE,BAHIA,2.821,2012-11-21,2012
11910,23972,CENTRO OESTE,MATO GROSSO,2.948,2012-11-21,2012
